L 04/05/2017 - 00:03:40: SourceMod error session started
L 04/05/2017 - 00:03:40: Info (map "emp_streetsoffire") (file "errors_20170405.log")
L 04/05/2017 - 23:39:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:08: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:19: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:30: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:34: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:55: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:39:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:40:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:40:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:40:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:40:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:40:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:40:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:40:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:40:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:40:46: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:40:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:41:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:41:19: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:41:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:41:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:41:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:41:30: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:41:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:41:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:41:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:41:55: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:08: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:18: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:47: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:50: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:42:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:00: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:09: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:15: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:30: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:33: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:43:58: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:27: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:44:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:24: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:30: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:33: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:55: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:45:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:46:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:46:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:46:27: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:46:30: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:46:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:46:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:46:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:46:47: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:20: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:22: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:32: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:39: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:41: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:44: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:49: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:53: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:55: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:47:56: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:48:00: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:48:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:48:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:48:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:48:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:48:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:48:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:49:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:49:11: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:49:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:49:27: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:49:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:49:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:49:59: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:50:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:50:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:50:20: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:50:20: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:50:20: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:50:22: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:50:47: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:50:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:50:50: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:50:50: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:51:00: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:51:10: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:51:15: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:51:19: [SM] Exception reported: Client 2 is not in game
L 04/05/2017 - 23:51:19: [SM] Blaming: squadcontrol.smx()
L 04/05/2017 - 23:51:19: [SM] Call stack trace:
L 04/05/2017 - 23:51:19: [SM]   [0] GetClientTeam
L 04/05/2017 - 23:51:19: [SM]   [1] Line 60, squadcontrol.sp::Command_Say_Squad()
L 04/05/2017 - 23:51:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:51:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:51:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:51:31: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:51:33: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:51:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:51:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:52:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:52:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:52:06: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:52:13: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:52:14: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:52:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:52:48: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:52:51: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 23:52:51: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 23:52:51: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 23:52:51: [SM] Blaming: maprate.smx()
L 04/05/2017 - 23:52:51: [SM] Call stack trace:
L 04/05/2017 - 23:52:51: [SM]   [0] SetFailState
L 04/05/2017 - 23:52:51: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 23:52:51: [SM]   [3] ServerCommandEx
L 04/05/2017 - 23:52:51: [SM]   [4] Line 390, D:\builds\build-sourcemod-msvc12\windows-1.8\build\plugins\basecommands.sp::Command_Rcon()
L 04/05/2017 - 23:52:51: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:52:52: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:52:59: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:53:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:53:18: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:53:33: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:53:35: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:53:36: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:53:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:53:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:53:57: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:54:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:54:16: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:54:27: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:54:30: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:54:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:54:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:55:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:55:02: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:55:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:55:22: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:55:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:55:39: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:55:40: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:55:41: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:55:45: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:56:12: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:56:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:56:25: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:56:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:56:26: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:56:38: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:56:43: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:56:44: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:57:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:57:05: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:57:17: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:57:22: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:57:28: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:57:37: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:57:42: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:57:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:57:54: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:58:01: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:58:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:58:07: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:58:21: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:58:54: [SM] Exception reported: Invalid timer handle 87570033 (error 1)
L 04/05/2017 - 23:58:54: [SM] Blaming: umc-emp-mapvote.smx()
L 04/05/2017 - 23:58:54: [SM] Call stack trace:
L 04/05/2017 - 23:58:54: [SM]   [0] KillTimer
L 04/05/2017 - 23:58:54: [SM]   [1] Line 686, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-emp-mapvote.sp::UMC_OnNextmapSet()
L 04/05/2017 - 23:58:54: [SM]   [3] Call_Finish
L 04/05/2017 - 23:58:54: [SM]   [4] Line 4834, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::DoMapChange()
L 04/05/2017 - 23:58:54: [SM]   [5] Line 4267, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteWinner()
L 04/05/2017 - 23:58:54: [SM]   [6] Line 3819, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteWinner()
L 04/05/2017 - 23:58:54: [SM]   [7] Line 3795, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::ProcessVoteResults()
L 04/05/2017 - 23:58:54: [SM]   [8] Line 1277, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Native_UMCVoteManagerComplete()
L 04/05/2017 - 23:58:54: [SM]   [10] UMC_VoteManagerVoteCompleted
L 04/05/2017 - 23:58:54: [SM]   [11] Line 2309, D:\Documents\My Folder\Empires Custom UMC Stuff\SourceMod\Workspace\umc-core.sp::Handle_MapVoteResults()
L 04/05/2017 - 23:58:59: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:00: Error log file session closed.
L 04/05/2017 - 23:59:00: SourceMod error session started
L 04/05/2017 - 23:59:00: Info (map "emp_duststorm") (file "errors_20170405.log")
L 04/05/2017 - 23:59:00: [SM] Fatal error encountered parsing translation file "maprate.phrases.txt"
L 04/05/2017 - 23:59:00: [SM] Error (line 0, column 0): Stream failed to open
L 04/05/2017 - 23:59:00: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:00: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:00: [maprate.smx] Error establishing database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 23:59:00: [maprate.smx] FATAL: An error occurred while connecting to the database.
L 04/05/2017 - 23:59:00: [SM] Exception reported: An error occurred while connecting to the database.
L 04/05/2017 - 23:59:00: [SM] Blaming: maprate.smx()
L 04/05/2017 - 23:59:00: [SM] Call stack trace:
L 04/05/2017 - 23:59:00: [SM]   [0] SetFailState
L 04/05/2017 - 23:59:00: [SM]   [1] Line 90, /home/forums/content/files/6/4/8/1/2/114450.attach::OnConfigsExecuted()
L 04/05/2017 - 23:59:00: [umc-maprate-reweight.smx] Error establishing a database connection: [1049]: Unknown database 'sourcemod'
L 04/05/2017 - 23:59:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:03: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:04: [SM] Exception reported: Plugin not runnable
L 04/05/2017 - 23:59:04: [SM] Exception reported: Plugin not runnable
